SCHOOLJAAR 2011-2012 IN HET VO (peildatum 1 oktober 2011);;;;;;;SCHOOLJAAR 2012-2013 IN HET MBO (peildatum 1 oktober 2012);;;;;;;;;
BRIN NUMMER;VESTIGINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;LEERWEG MBO;MBO SECTOR;KWALIFICATIE NAAM;KWALIFICATIE CODE;BRIN NUMMER KENNISCENTRUM;NAAM KENNISCENTRUM;GEMEENTENUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
20BC;0;637;Zoetermeer;havo;geen diploma;ec/maat;25MA;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;637;Zoetermeer;1
20BC;0;637;Zoetermeer;havo;geen diploma;ec/maat;25MA;BOL;economie ;Financiele beroepen (Financieel administratief medewerker);93200;00SP;ECABO;637;Zoetermeer;1
20BC;0;637;Zoetermeer;havo;geen diploma;ec/maat;27GZ;BOL;economie ;Medewerker personeel en arbeid;94900;00SP;ECABO;637;Zoetermeer;2
20BC;0;637;Zoetermeer;havo;geen diploma;ec/maat;27GZ;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;637;Zoetermeer;1
20BC;0;637;Zoetermeer;havo;geen diploma;ec/maat;27GZ;BOL;combinatie;Secretariele beroepen (Secretaresse);95380;00SP;ECABO;637;Zoetermeer;1
20BC;0;637;Zoetermeer;havo;geen diploma;cul/maat;27GZ;BOL;economie ;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;637;Zoetermeer;1
20BC;0;637;Zoetermeer;havo;geen diploma;cul/maat;27GZ;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;637;Zoetermeer;1
20BC;0;637;Zoetermeer;havo;geen diploma;cul/maat;27GZ;BBL;economie ;Medewerker bediening/cafe-bar(Zelfstandig werkend gastheer/-vrouw);94153;02PY;Kenwerk;637;Zoetermeer;1
20BC;0;637;Zoetermeer;havo;geen diploma;nat/tech & nat/gezond;23KG;BOL;combinatie;Applicatie- en mediaontwikkeling (Mediadeveloper);95313;02PT;Kenniscentrum GOC;637;Zoetermeer;1
20BC;0;637;Zoetermeer;havo;geen diploma;nat/tech & nat/gezond;25LN;BOL;combinatie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;637;Zoetermeer;1
20BC;0;637;Zoetermeer;havo;geen diploma;nat/tech & nat/gezond;25MA;BOL;techniek ;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Infra);94052;02QH;Fundeon;1916;Leidschendam-Voorburg;1
20BC;0;637;Zoetermeer;havo;diploma;ec/maat;25LN;BOL;zorg en welzijn;Kapper (Junior Kapper);95120;16QY;KOC Nederland;637;Zoetermeer;1
20BC;0;637;Zoetermeer;havo;diploma;nat/tech & nat/gezond;25LN;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;638;Zoeterwoude;1
20BC;0;637;Zoetermeer;havo;diploma;ec/maat & cul/maat;23JA;BOL;techniek ;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;637;Zoetermeer;1
20BC;0;637;Zoetermeer;vwo;geen diploma;ec/maat;30RN;BOL;economie ;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;503;Delft;1
20BH;0;502;Capelle aan den IJssel;havo;geen diploma;nat/tech;25LP;BOL;zorg en welzijn;Apothekersassistent;91300;02QG;Calibris;599;Rotterdam;1
20BH;0;502;Capelle aan den IJssel;havo;geen diploma;ec/maat;00GT;BOL;economie ;Ondernemer horeca/bakkerij;90300;02PY;Kenwerk;502;Capelle aan den IJssel;1
20BH;0;502;Capelle aan den IJssel;havo;geen diploma;ec/maat;00GT;BOL;combinatie;Medewerker marketing en communicatie;22166;00SP;ECABO;502;Capelle aan den IJssel;1
20BH;0;502;Capelle aan den IJssel;havo;geen diploma;ec/maat;27GZ;BOL;economie ;Reizen (Manager verkoop reizen);94100;02PY;Kenwerk;502;Capelle aan den IJssel;1
20BH;0;502;Capelle aan den IJssel;havo;geen diploma;cul/maat;25LP;BOL;economie ;Medewerker marketing en communicatie (Medewerker evenementenorganisatie);90534;00SP;ECABO;599;Rotterdam;1
20BH;0;502;Capelle aan den IJssel;havo;geen diploma;cul/maat;25LP;BBL;economie ;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;502;Capelle aan den IJssel;1
20BH;0;502;Capelle aan den IJssel;havo;diploma;cul/maat;25LV;BOL;economie ;Frontofficemedewerker (Frontofficemanager);94072;02PY;Kenwerk;502;Capelle aan den IJssel;1
20BK;0;772;Eindhoven;havo;geen diploma;nvt/geen profiel;25MB;BOL;combinatie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;772;Eindhoven;1
20BK;0;772;Eindhoven;havo;geen diploma;nat/tech;25LJ;BOL;combinatie;ICT- en mediabeheer (Netwerkbeheerder);95323;00SP;ECABO;772;Eindhoven;1
20BK;0;772;Eindhoven;havo;geen diploma;ec/maat;25MB;BOL;economie ;Financiele beroepen (Financieel administratief medewerker);93200;00SP;ECABO;772;Eindhoven;1
20BK;0;772;Eindhoven;havo;geen diploma;ec/maat;25MB;BOL;economie ;Manager handel (Vestigingsmanager groothandel);93494;00SE;Kenniscentrum Handel;772;Eindhoven;1
20BK;0;772;Eindhoven;havo;geen diploma;ec/maat;25MB;BOL;combinatie;Medewerker marketing en communicatie;22166;00SP;ECABO;772;Eindhoven;1
20BK;0;772;Eindhoven;havo;geen diploma;cul/maat;25LV;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;772;Eindhoven;1
20BK;0;772;Eindhoven;havo;geen diploma;cul/maat;25LV;BOL;economie ;Frontofficemedewerker;94070;02PY;Kenwerk;848;Son en Breugel;1
20BK;0;772;Eindhoven;havo;geen diploma;cul/maat;25MB;BOL;zorg en welzijn;Maatschappelijke Zorg (Persoonlijk begeleider specifieke doelgroepen);92662;02QG;Calibris;772;Eindhoven;1
20BK;0;772;Eindhoven;havo;geen diploma;cul/maat;25MB;BOL;combinatie;Secretariele beroepen (Secretaresse);95380;00SP;ECABO;848;Son en Breugel;1
20BK;0;772;Eindhoven;havo;geen diploma;cul/maat;30BC;BOL;combinatie;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;772;Eindhoven;1
20BK;0;772;Eindhoven;havo;diploma;nat/gezond;26CC;BOL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;772;Eindhoven;1
20BK;0;772;Eindhoven;havo;diploma;ec/maat;25MB;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;846;Sint-Oedenrode;1
20BK;0;772;Eindhoven;havo;diploma;ec/maat;25MB;BOL;combinatie;Ondernemend kapper;95742;16QY;KOC Nederland;848;Son en Breugel;1
20BK;0;772;Eindhoven;vwo;geen diploma;nvt/geen profiel;04FO;BOL;economie ;Manager handel (Vestigingsmanager groothandel);93494;00SE;Kenniscentrum Handel;753;Best;1
20BK;0;772;Eindhoven;vwo;geen diploma;nat/tech & nat/gezond;25MB;BOL;combinatie;Applicatie- en mediaontwikkeling (Applicatieontwikkelaar);95311;00SP;ECABO;848;Son en Breugel;1
20BQ;0;785;Goirle;havo;geen diploma;nvt/geen profiel;30BC;BOL;combinatie;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;855;Tilburg;1
20BQ;0;785;Goirle;havo;geen diploma;nat/tech;25LZ;BOL;economie ;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;785;Goirle;1
20BQ;0;785;Goirle;havo;geen diploma;nat/gezond;25LZ;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;855;Tilburg;1
20BQ;0;785;Goirle;havo;geen diploma;nat/gezond;25MB;BOL;combinatie;Zelfstandig werkend banketbakker;95748;02PY;Kenwerk;798;Hilvarenbeek;1
20BQ;0;785;Goirle;havo;geen diploma;nat/gezond;26CC;BOL;landbouw ;Dierenartsassistent paraveterinair;97590;25DC;Aequor;785;Goirle;1
20BQ;0;785;Goirle;havo;geen diploma;ec/maat;25LV;BOL;economie ;Medewerker marketing en communicatie (Assisent Communicatiemedewerker);90531;00SP;ECABO;798;Hilvarenbeek;1
20BQ;0;785;Goirle;havo;geen diploma;ec/maat;25LV;BOL;economie ;Medewerker marketing en communicatie (Assisent Communicatiemedewerker);90531;00SP;ECABO;855;Tilburg;1
20BQ;0;785;Goirle;havo;geen diploma;ec/maat;25LV;BOL;economie ;Commercieel medewerker ((Junior) Accountmanager);93801;00SP;ECABO;785;Goirle;1
20BQ;0;785;Goirle;havo;geen diploma;ec/maat;25LZ;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;855;Tilburg;1
20BQ;0;785;Goirle;havo;geen diploma;cul/maat;04FO;BOL;economie ;Manager handel (Vestigingsmanager groothandel);93494;00SE;Kenniscentrum Handel;2010;Belgie;1
20BQ;0;785;Goirle;havo;geen diploma;cul/maat;04FO;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;855;Tilburg;1
20BQ;0;785;Goirle;havo;geen diploma;cul/maat;25LZ;BOL;zorg en welzijn;Kapper (Junior Kapper);95120;16QY;KOC Nederland;1723;Alphen-Chaam;1
20BQ;0;785;Goirle;havo;geen diploma;cul/maat;30RR;BBL;techniek ;Optiek (Opticien/Manager);93652;02PS;SVGB;855;Tilburg;1
20BQ;0;785;Goirle;havo;diploma;nat/gezond;25GV;BOL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;228;Ede;1
20BQ;0;785;Goirle;havo;diploma;nat/gezond;26CC;BOL;landbouw ;Manager natuur en recreatie;97090;25DC;Aequor;855;Tilburg;1
20BQ;0;785;Goirle;havo;diploma;ec/maat;25LV;BOL;economie ;Frontofficemedewerker (Frontofficemanager);94072;02PY;Kenwerk;785;Goirle;1
20BQ;0;785;Goirle;havo;diploma;ec/maat;25LV;BOL;economie ;Frontofficemedewerker (Frontofficemanager);94072;02PY;Kenwerk;798;Hilvarenbeek;1
20BQ;0;785;Goirle;havo;diploma;ec/maat;25LV;BOL;economie ;Frontofficemedewerker (Frontofficemanager);94072;02PY;Kenwerk;1723;Alphen-Chaam;1
20BQ;0;785;Goirle;havo;diploma;ec/maat;25LV;BOL;combinatie;Kok (Zelfstandig werkend kok);95420;02PY;Kenwerk;1723;Alphen-Chaam;1
20BQ;0;785;Goirle;havo;diploma;ec/maat;25LZ;BOL;economie ;Medewerker marketing en communicatie (Medewerker evenementenorganisatie);90534;00SP;ECABO;785;Goirle;1
20BQ;0;785;Goirle;vwo;diploma;nat/gezond;25LZ;BOL;combinatie;Specialist mode/maatkleding;95740;00SE;Kenniscentrum Handel;798;Hilvarenbeek;1
20BQ;0;785;Goirle;vwo;diploma;nat/gezond;26CC;BBL;landbouw ;Paardensport (Instructeur paardensport III);97230;25DC;Aequor;2010;Belgie;1
20CI;0;268;Nijmegen;vwo;geen diploma;cul/maat;02PG;BOL;techniek ;Meubelmaker/(scheeps)interieurbouwer (Ondernemer meubelindustrie/(scheeps)inter;94592;04IN;SH&M;0;0;1
20CJ;0;622;Vlaardingen;havo;geen diploma;nat/tech;05EA;BOL;techniek ;Aviation operations officer (Aviation Operations Officer);93010;25HV;VTL;606;Schiedam;1
20CJ;0;622;Vlaardingen;havo;geen diploma;nat/gezond;00GT;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;622;Vlaardingen;2
20CJ;0;622;Vlaardingen;havo;geen diploma;ec/maat;00GT;BOL;economie ;Financiele beroepen (Bedrijfsadministrateur);93212;00SP;ECABO;622;Vlaardingen;2
20CJ;0;622;Vlaardingen;havo;geen diploma;ec/maat;00GT;BOL;combinatie;Financiele beroepen;22158;00SP;ECABO;606;Schiedam;1
20CJ;0;622;Vlaardingen;havo;geen diploma;ec/maat;00GT;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;geen diploma;ec/maat;01AA;BOL;economie ;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;606;Schiedam;1
20CJ;0;622;Vlaardingen;havo;geen diploma;ec/maat;27GZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;geen diploma;cul/maat;23JA;BOL;techniek ;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;geen diploma;cul/maat;27GZ;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;geen diploma;cul/maat;27GZ;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;diploma;ec/maat;00GT;BOL;economie ;Ondernemer horeca/bakkerij;90300;02PY;Kenwerk;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;havo;diploma;cul/maat;27GZ;BOL;techniek ;Medewerker design (Medewerker styling);94471;00SE;Kenniscentrum Handel;622;Vlaardingen;1
20CJ;0;622;Vlaardingen;vwo;geen diploma;nat/gezond;25LP;BOL;economie ;Manager handel (Vestigingsmanager groothandel);93494;00SE;Kenniscentrum Handel;622;Vlaardingen;1
20CL;0;546;Leiden;havo;geen diploma;nat/tech;25MA;BOL;combinatie;Applicatie- en mediaontwikkeling;22087;28DV;Combinatie kenniscentra;546;Leiden;1
20CL;0;546;Leiden;havo;geen diploma;ec/maat;02PK;BOL;combinatie;Middenkaderfunctionaris afbouw en onderhoud;22039;02FW;Savantis;638;Zoeterwoude;1
20CL;0;546;Leiden;havo;geen diploma;ec/maat;25MA;BOL;combinatie;Applicatie- en mediaontwikkeling;22087;28DV;Combinatie kenniscentra;546;Leiden;1
20CL;0;546;Leiden;havo;geen diploma;ec/maat;25MA;BOL;combinatie;Juridisch medewerker;22161;00SP;ECABO;546;Leiden;1
20CL;0;546;Leiden;havo;geen diploma;ec/maat;27GZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;546;Leiden;1
20CL;0;546;Leiden;havo;geen diploma;cul/maat;25PZ;BOL;combinatie;Facilitair leidinggevende;95750;02PY;Kenwerk;546;Leiden;1
20CL;0;546;Leiden;havo;geen diploma;cul/maat;27GZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;546;Leiden;1
20CL;0;546;Leiden;havo;geen diploma;nat/tech & nat/gezond;25LN;BOL;economie ;Financiele beroepen (Financieel administratief medewerker);93200;00SP;ECABO;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;ec/maat;27GZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;546;Leiden;1
20CL;0;546;Leiden;havo;diploma;cul/maat;27GZ;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch medewerker 4 jeugdzorg);92631;02QG;Calibris;546;Leiden;1
20CL;0;546;Leiden;vwo;geen diploma;ec/maat & cul/maat;27GZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;626;Voorschoten;1
20CM;0;1895;Oldambt;havo;geen diploma;nvt/geen profiel;25LU;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;39;Scheemda;1
20CM;0;1895;Oldambt;havo;geen diploma;nvt/geen profiel;25LW;BOL;techniek ;Manager transport en logistiek (manager transport en logistiek);91870;25HV;VTL;1661;Reiderland;1
20CM;0;1895;Oldambt;havo;geen diploma;nvt/geen profiel;25LW;BOL;combinatie;ICT- en mediabeheer (Netwerkbeheerder);95323;00SP;ECABO;52;Winschoten;1
20CM;0;1895;Oldambt;havo;geen diploma;nvt/geen profiel;25LW;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;765;Pekela;1
20CM;0;1895;Oldambt;havo;geen diploma;nat/tech;25LW;BOL;techniek ;Autotechniek (Technisch specialist personenautos);93430;02FZ;Innovam Groep;7;Bellingwedde;1
20CM;0;1895;Oldambt;havo;geen diploma;nat/gezond;01NJ;BOL;combinatie;Productiedieren (Melkveehouder);97713;25DC;Aequor;39;Scheemda;1
20CM;0;1895;Oldambt;havo;geen diploma;nat/gezond;25LW;BOL;economie ;Financiele beroepen;93210;00SP;ECABO;765;Pekela;1
20CM;0;1895;Oldambt;havo;geen diploma;nat/gezond;25LW;BOL;combinatie;Applicatie- en mediaontwikkeling;22087;28DV;Combinatie kenniscentra;52;Winschoten;1
20CM;0;1895;Oldambt;havo;geen diploma;nat/gezond;25LW;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;1661;Reiderland;1
20CM;0;1895;Oldambt;havo;geen diploma;ec/maat;25LW;BOL;economie ;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;765;Pekela;1
20CM;0;1895;Oldambt;havo;geen diploma;cul/maat;25LW;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;7;Bellingwedde;1
20CM;0;1895;Oldambt;havo;diploma;ec/maat;25LU;BOL;economie ;Toezicht en veiligheid (Handhaver toezicht en veiligheid);94810;00SP;ECABO;52;Winschoten;1
20CM;0;1895;Oldambt;havo;diploma;cul/maat;25LW;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;765;Pekela;1
20CM;0;1895;Oldambt;vwo;geen diploma;cul/maat;25LW;BOL;combinatie;Mediavormgever;22086;28DV;Combinatie kenniscentra;52;Winschoten;1
20CN;0;479;Zaanstad;havo;geen diploma;nvt/geen profiel;25RA;BOL;techniek ;Autotechniek (Eerste autotechnicus);93420;02FZ;Innovam Groep;479;Zaanstad;1
20CN;0;479;Zaanstad;havo;geen diploma;nvt/geen profiel;25RA;BOL;combinatie;ICT-medewerker;22094;00SP;ECABO;431;Oostzaan;1
20CN;0;479;Zaanstad;havo;geen diploma;nvt/geen profiel;25RA;BOL;combinatie;ICT-medewerker;22094;00SP;ECABO;479;Zaanstad;1
20CN;0;479;Zaanstad;havo;geen diploma;nvt/geen profiel;25RA;BOL;combinatie;Financiele beroepen;22158;00SP;ECABO;479;Zaanstad;1
20CN;0;479;Zaanstad;havo;geen diploma;nvt/geen profiel;25RA;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;479;Zaanstad;1
20CN;0;479;Zaanstad;havo;geen diploma;nvt/geen profiel;25RA;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;880;Wormerland;1
20CN;0;479;Zaanstad;havo;geen diploma;ec/maat;25PZ;BOL;techniek ;Luchtvaartdienstverlener;91850;25HV;VTL;479;Zaanstad;1
20CN;0;479;Zaanstad;havo;geen diploma;ec/maat;25RA;BOL;economie ;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;479;Zaanstad;1
20CN;0;479;Zaanstad;havo;geen diploma;ec/maat;25RA;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;431;Oostzaan;1
20CN;0;479;Zaanstad;havo;geen diploma;ec/maat;25RA;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;479;Zaanstad;1
20CN;0;479;Zaanstad;havo;geen diploma;ec/maat;25RA;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;431;Oostzaan;1
20CN;0;479;Zaanstad;havo;geen diploma;ec/maat;25RA;BOL;combinatie;Financiele beroepen;22158;00SP;ECABO;479;Zaanstad;1
20CN;0;479;Zaanstad;havo;geen diploma;ec/maat;25RA;BOL;combinatie;Medewerker marketing en communicatie;22166;00SP;ECABO;479;Zaanstad;2
20CN;0;479;Zaanstad;havo;geen diploma;cul/maat;25PZ;BBL;economie ;Kok;90760;02PY;Kenwerk;431;Oostzaan;1
20CN;0;479;Zaanstad;havo;geen diploma;cul/maat;25RA;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;479;Zaanstad;1
20CN;0;479;Zaanstad;vwo;geen diploma;nvt/geen profiel;25PZ;BOL;economie ;Particuliere beveiliging (Beveiliger);94850;00SP;ECABO;479;Zaanstad;1
20CP;4;687;Middelburg;havo;geen diploma;nat/gezond;25PV;BOL;economie ;Manager handel (Filiaalmanager);93492;00SE;Kenniscentrum Handel;687;Middelburg;1
20CP;4;687;Middelburg;havo;geen diploma;nat/gezond;25PV;BOL;techniek ;Operationele techniek (Allround Operationeel Technicus);91680;02QD;Kenniscentrum PMLF;687;Middelburg;1
20CP;4;687;Middelburg;havo;geen diploma;nat/gezond;25PV;BOL;techniek ;Autotechniek (Technisch specialist personenautos);93430;02FZ;Innovam Groep;687;Middelburg;1
20CP;4;687;Middelburg;havo;geen diploma;nat/gezond;25PV;BOL;combinatie;Kok (Zelfstandig werkend kok);95420;02PY;Kenwerk;687;Middelburg;1
20CP;4;687;Middelburg;havo;geen diploma;ec/maat;25PV;BOL;economie ;Manager handel (Filiaalmanager);93492;00SE;Kenniscentrum Handel;687;Middelburg;1
20CP;4;687;Middelburg;havo;geen diploma;ec/maat;25PV;BOL;combinatie;Sport en bewegen;22171;02QG;Calibris;687;Middelburg;1
20CP;4;687;Middelburg;havo;geen diploma;ec/maat;25PV;BOL;combinatie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;687;Middelburg;1
20CP;4;687;Middelburg;havo;geen diploma;cul/maat;25PV;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;687;Middelburg;1
20CP;4;687;Middelburg;havo;geen diploma;nat/tech & nat/gezond;25PV;BOL;economie ;Veiligheid en vakmanschap;95090;00SP;ECABO;718;Vlissingen;1
20CP;4;687;Middelburg;havo;geen diploma;nat/tech & nat/gezond;25PV;BOL;combinatie;Mediavormgever;22086;28DV;Combinatie kenniscentra;687;Middelburg;1
20CP;4;687;Middelburg;havo;geen diploma;ec/maat & cul/maat;02PG;BOL;economie ;Interieuradviseur;90940;00SE;Kenniscentrum Handel;718;Vlissingen;1
20CP;4;687;Middelburg;havo;geen diploma;ec/maat & cul/maat;25PV;BOL;economie ;Particuliere beveiliging (Beveiliger);94850;00SP;ECABO;687;Middelburg;1
20CP;4;687;Middelburg;havo;diploma;nat/tech & nat/gezond;25PV;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;718;Vlissingen;1
20CP;4;687;Middelburg;havo;diploma;nat/tech & nat/gezond;25PV;BOL;combinatie;Kok (Zelfstandig werkend kok);95420;02PY;Kenwerk;687;Middelburg;1
20CQ;0;603;Rijswijk;havo;geen diploma;nvt/geen profiel;27GZ;BOL;economie ;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;518;s-Gravenhage;2
20CQ;0;603;Rijswijk;havo;geen diploma;nvt/geen profiel;27GZ;BOL;economie ;Interieuradviseur;90940;00SE;Kenniscentrum Handel;518;s-Gravenhage;1
20CQ;0;603;Rijswijk;havo;geen diploma;ec/maat;27GZ;BOL;economie ;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;518;s-Gravenhage;1
20CQ;0;603;Rijswijk;havo;geen diploma;ec/maat;27GZ;BOL;economie ;Financiele beroepen (Financieel administratief medewerker);93200;00SP;ECABO;518;s-Gravenhage;1
20CQ;0;603;Rijswijk;havo;geen diploma;ec/maat;27GZ;BOL;economie ;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;603;Rijswijk;1
20CQ;0;603;Rijswijk;havo;geen diploma;ec/maat;27GZ;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch medewerker 4 jeugdzorg);92631;02QG;Calibris;518;s-Gravenhage;1
20CQ;0;603;Rijswijk;havo;geen diploma;ec/maat;27GZ;BOL;combinatie;Applicatie- en mediaontwikkeling (Applicatieontwikkelaar);95311;00SP;ECABO;518;s-Gravenhage;1
20CQ;0;603;Rijswijk;havo;geen diploma;cul/maat;20MQ;BBL;economie ;Particuliere beveiliging (Beveiliger);94850;00SP;ECABO;518;s-Gravenhage;1
20CQ;0;603;Rijswijk;havo;geen diploma;cul/maat;25LN;BOL;economie ;Manager handel (Filiaalmanager);93492;00SE;Kenniscentrum Handel;518;s-Gravenhage;1
20CQ;0;603;Rijswijk;havo;geen diploma;cul/maat;25PZ;BOL;techniek ;Luchtvaartdienstverlener;91850;25HV;VTL;518;s-Gravenhage;1
20CQ;1;518;s-Gravenhage;havo;geen diploma;nvt/geen profiel;27GZ;BOL;economie ;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;603;Rijswijk;1
20CQ;1;518;s-Gravenhage;havo;geen diploma;nvt/geen profiel;27GZ;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;518;s-Gravenhage;1
20CQ;1;518;s-Gravenhage;havo;geen diploma;nat/gezond;25LN;BOL;combinatie;Applicatie- en mediaontwikkeling (Mediadeveloper);95313;02PT;Kenniscentrum GOC;1926;Pijnacker-Nootdorp;1
20CQ;1;518;s-Gravenhage;havo;geen diploma;nat/gezond;27GZ;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;518;s-Gravenhage;1
20CQ;1;518;s-Gravenhage;havo;geen diploma;nat/gezond;27GZ;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;518;s-Gravenhage;1
20CQ;1;518;s-Gravenhage;havo;geen diploma;ec/maat;25MA;BOL;economie ;Commercieel medewerker (Commercieel medewerker binnendienst);90112;00SE;Kenniscentrum Handel;603;Rijswijk;1
20CQ;1;518;s-Gravenhage;havo;geen diploma;ec/maat;27GZ;BOL;economie ;Financiele beroepen (Financieel administratief medewerker);93200;00SP;ECABO;518;s-Gravenhage;1
20CQ;1;518;s-Gravenhage;havo;geen diploma;ec/maat;27GZ;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch medewerker 3 kinderopvang);92620;02QG;Calibris;518;s-Gravenhage;1
20CQ;1;518;s-Gravenhage;havo;geen diploma;ec/maat;27GZ;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;518;s-Gravenhage;1
20CQ;1;518;s-Gravenhage;havo;geen diploma;cul/maat;25LN;BOL;economie ;Medewerker marketing en communicatie (Assisent Communicatiemedewerker);90531;00SP;ECABO;518;s-Gravenhage;1
20CQ;1;518;s-Gravenhage;havo;geen diploma;cul/maat;27GZ;BOL;combinatie;Schoonheidsspecialist;95746;16QY;KOC Nederland;603;Rijswijk;1
20CQ;1;518;s-Gravenhage;havo;geen diploma;nat/tech & nat/gezond;27GZ;BOL;zorg en welzijn;Sociaal-cultureel werker;91370;02QG;Calibris;518;s-Gravenhage;1
20CQ;1;518;s-Gravenhage;havo;diploma;cul/maat;23JA;BOL;techniek ;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;518;s-Gravenhage;1
20CR;0;171;Noordoostpolder;havo;geen diploma;nvt/geen profiel;08PG;BOL;economie ;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;171;Noordoostpolder;1
20CR;0;171;Noordoostpolder;havo;geen diploma;nvt/geen profiel;08PG;BOL;economie ;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;171;Noordoostpolder;1
