SCHOOLJAAR 2012-2013 IN HET VO (peildatum 1 oktober 2012);;;;;;;SCHOOLJAAR 2013-2014 IN HET MBO (peildatum 1 oktober 2013);;;;;;;;;
BRIN NUMMER;VESTIGINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;LEERWEG MBO;MBO SECTOR;KWALIFICATIE NAAM;KWALIFICATIE CODE;BRIN NUMMER KENNISCENTRUM;NAAM KENNISCENTRUM;GEMEENTENUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
20CS;0;164;Hengelo;havo;geen diploma;ec/maat;27YU;BOL;economie;Medewerker personeel en arbeid;94900;00SP;ECABO;164;Hengelo;1
20CS;0;164;Hengelo;havo;geen diploma;ec/maat;27YU;BOL;economie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;164;Hengelo;2
20CS;0;164;Hengelo;havo;geen diploma;ec/maat;27YU;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;147;Borne;1
20CS;0;164;Hengelo;havo;geen diploma;ec/maat;27YU;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;1774;Dinkelland;1
20CS;0;164;Hengelo;havo;geen diploma;ec/maat;27YU;BOL;zorg en welzijn;Maatschappelijke Zorg (Persoonlijk begeleider specifieke doelgroepen);92662;02QG;Calibris;147;Borne;1
20CS;0;164;Hengelo;havo;geen diploma;ec/maat;27YU;BOL;zorg en welzijn;Maatschappelijke Zorg (Persoonlijk begeleider specifieke doelgroepen);92662;02QG;Calibris;164;Hengelo;2
20CS;0;164;Hengelo;havo;geen diploma;ec/maat;27YU;BOL;combinatie;Informatie en communicatietechnologie;79050;28DV;Combinatie kenniscen;1774;Dinkelland;1
20CS;0;164;Hengelo;havo;geen diploma;cul/maat;27YU;BOL;techniek;Mediavormgever;22086;28DV;Combinatie kenniscen;164;Hengelo;1
20CS;0;164;Hengelo;havo;geen diploma;cul/maat;27YU;BOL;techniek;Specialist mode/maatkleding;95740;00SE;Kenniscentrum Handel;164;Hengelo;1
20CS;0;164;Hengelo;havo;geen diploma;cul/maat;27YU;BOL;zorg en welzijn;Maatschappelijke Zorg (Persoonlijk begeleider specifieke doelgroepen);92662;02QG;Calibris;164;Hengelo;1
20CS;0;164;Hengelo;havo;geen diploma;nat/tech & nat/gezond;27YU;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;1735;Hof van Twente;1
20CS;0;164;Hengelo;havo;geen diploma;nat/tech & nat/gezond;27YU;BOL;combinatie;Informatie en communicatietechnologie;79050;28DV;Combinatie kenniscen;164;Hengelo;1
20CS;0;164;Hengelo;havo;diploma;nat/gezond;01IC;BOL;landbouw;Dierenartsassistent paraveterinair;97590;25DC;Aequor;164;Hengelo;1
20CS;0;164;Hengelo;havo;diploma;nat/gezond;25PJ;BOL;techniek;Medewerker design (Medewerker styling);94471;00SE;Kenniscentrum Handel;164;Hengelo;1
20CS;0;164;Hengelo;havo;diploma;cul/maat;27YU;BOL;techniek;AV-productie (Fotograaf);90076;02FW;Savantis;164;Hengelo;1
20DB;0;193;Zwolle;havo;geen diploma;nat/tech;25PJ;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;1708;Steenwijkerland;1
20DB;0;193;Zwolle;havo;geen diploma;ec/maat;25PJ;BOL;economie;Commercieel medewerker bank- en verzekeringswezen;90500;00SP;ECABO;193;Zwolle;1
20DB;0;193;Zwolle;havo;geen diploma;ec/maat;25PJ;BOL;economie;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;193;Zwolle;1
20DB;0;193;Zwolle;havo;geen diploma;ec/maat;25PJ;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;193;Zwolle;1
20DB;0;193;Zwolle;havo;diploma;ec/maat;02PN;BOL;techniek;Mediavormgever;22086;28DV;Combinatie kenniscen;193;Zwolle;1
20DB;0;193;Zwolle;havo;diploma;ec/maat;25PJ;BOL;economie;Financiele beroepen (Bedrijfsadministrateur);93212;00SP;ECABO;1896;Zwartewaterland;1
20DF;0;546;Leiden;havo;geen diploma;ec/maat;25MA;BOL;economie;Juridisch medewerker;22161;00SP;ECABO;537;Katwijk;1
20DF;0;546;Leiden;havo;geen diploma;ec/maat;25MA;BBL;techniek;Medewerker schilderen (Schilder);91450;02FW;Savantis;546;Leiden;1
20DF;0;546;Leiden;havo;diploma;nat/tech;02OV;BOL;techniek;Fijmmechanische  techniek (Researchinstrumentenmaker);94360;02PR;Kenteq;484;Alphen aan den Rijn;1
20DH;0;301;Zutphen;havo;geen diploma;nvt/geen profiel;27DV;BOL;economie;ICT-medewerker;22094;00SP;ECABO;301;Zutphen;1
20DH;0;301;Zutphen;havo;geen diploma;nvt/geen profiel;27DV;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;301;Zutphen;1
20DH;0;301;Zutphen;havo;geen diploma;nat/tech;24ZZ;BOL;techniek;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Bouw);94051;02QH;Fundeon;1859;Berkelland;1
20DH;0;301;Zutphen;havo;geen diploma;nat/tech;24ZZ;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;1876;Bronckhorst;1
20DH;0;301;Zutphen;havo;geen diploma;nat/gezond;27DV;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;301;Zutphen;1
20DH;0;301;Zutphen;havo;geen diploma;nat/gezond;27DV;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;301;Zutphen;1
20DH;0;301;Zutphen;havo;geen diploma;ec/maat;25LF;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;213;Brummen;1
20DH;0;301;Zutphen;havo;geen diploma;ec/maat;25LF;BOL;economie;Facilitair leidinggevende;95750;02PY;Kenwerk;301;Zutphen;1
20DH;0;301;Zutphen;havo;geen diploma;ec/maat;25LF;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;301;Zutphen;1
20DH;0;301;Zutphen;havo;geen diploma;ec/maat;25PJ;BOL;economie;Verkoopspecialist (Verkoopspecialist mode);90385;00SE;Kenniscentrum Handel;213;Brummen;1
20DH;0;301;Zutphen;havo;geen diploma;ec/maat;27DV;BOL;zorg en welzijn;Maatschappelijke Zorg;22195;02QG;Calibris;301;Zutphen;1
20DL;0;80;Leeuwarden;havo;geen diploma;nvt/geen profiel;08PG;BOL;zorg en welzijn;Allround schoonheidsspecialist;95745;16QY;KOC Nederland;80;Leeuwarden;1
20DL;0;80;Leeuwarden;havo;geen diploma;nvt/geen profiel;12VI;BOL;landbouw;natuur en groene ruimte 3 (Vakbekwaam hovenier);97253;25DC;Aequor;140;Littenseradiel;1
20DL;0;80;Leeuwarden;havo;geen diploma;nvt/geen profiel;25LG;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch medewerker 3 kinderopvang);92620;02QG;Calibris;80;Leeuwarden;1
20DL;0;80;Leeuwarden;havo;geen diploma;nat/gezond;00GT;BOL;techniek;Luchtvaartdienstverlener;91850;25HV;VTL;80;Leeuwarden;1
20DL;0;80;Leeuwarden;havo;geen diploma;nat/gezond;08PG;BOL;combinatie;Applicatie- en mediaontwikkeling;22087;28DV;Combinatie kenniscen;60;Ameland;1
20DL;0;80;Leeuwarden;havo;geen diploma;nat/gezond;25LG;BOL;economie;Juridisch medewerker;22161;00SP;ECABO;55;Boarnsterhim;1
20DL;0;80;Leeuwarden;havo;geen diploma;nat/gezond;25LG;BOL;economie;Reizen (Manager verkoop reizen);94100;02PY;Kenwerk;55;Boarnsterhim;1
20DL;0;80;Leeuwarden;havo;geen diploma;nat/gezond;25LG;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;55;Boarnsterhim;1
20DL;0;80;Leeuwarden;havo;geen diploma;ec/maat;08PG;BOL;economie;Juridisch medewerker;22161;00SP;ECABO;80;Leeuwarden;1
20DL;0;80;Leeuwarden;havo;geen diploma;ec/maat;08PG;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;80;Leeuwarden;1
20DL;0;80;Leeuwarden;havo;geen diploma;ec/maat;08PG;BOL;techniek;Onderhoud- en verbouwbedrijf (Allround ondernemer klussenbedrijf);95272;02PR;Kenteq;55;Boarnsterhim;1
20DL;0;80;Leeuwarden;havo;geen diploma;ec/maat;25LG;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;80;Leeuwarden;1
20DL;0;80;Leeuwarden;havo;geen diploma;ec/maat;25LG;BOL;economie;Kok;90760;02PY;Kenwerk;80;Leeuwarden;1
20DL;0;80;Leeuwarden;havo;geen diploma;ec/maat;25LG;BOL;techniek;Manager transport en logistiek (manager transport en logistiek);91870;25HV;VTL;55;Boarnsterhim;1
20DL;0;80;Leeuwarden;havo;geen diploma;ec/maat;25LG;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;80;Leeuwarden;1
20DL;0;80;Leeuwarden;havo;geen diploma;nat/tech & nat/gezond;08PG;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;60;Ameland;1
20DL;0;80;Leeuwarden;havo;geen diploma;ec/maat & cul/maat;25LG;BOL;economie;Juridisch medewerker;22161;00SP;ECABO;55;Boarnsterhim;1
20DL;0;80;Leeuwarden;havo;diploma;cul/maat;25LG;BOL;economie;Interieuradviseur;90940;00SE;Kenniscentrum Handel;81;Leeuwarderadeel;1
20DL;0;80;Leeuwarden;havo;diploma;nat/tech & nat/gezond;08PG;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;80;Leeuwarden;1
20DL;0;80;Leeuwarden;havo;diploma;nat/tech & nat/gezond;25LG;BOL;techniek;Artiest (Muziek);90038;02PT;Kenniscentrum GOC;80;Leeuwarden;1
20DL;0;80;Leeuwarden;vwo;geen diploma;nat/gezond;25LG;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;83;Menaldumadeel;1
20DL;0;80;Leeuwarden;vwo;geen diploma;cul/maat;25LG;BOL;techniek;Artiest (Drama);90032;02PT;Kenniscentrum GOC;80;Leeuwarden;1
20DL;1;79;Kollumerland en Nieuwkruisland;havo;geen diploma;nat/gezond;08PG;BOL;zorg en welzijn;Sociaal-cultureel werker;91370;02QG;Calibris;58;Dongeradeel;1
20DL;1;79;Kollumerland en Nieuwkruisland;havo;geen diploma;ec/maat;25LG;BOL;techniek;AV-specialist;95702;02PT;Kenniscentrum GOC;79;Kollumerland en Nieuwkruisland;1
20DL;1;79;Kollumerland en Nieuwkruisland;havo;geen diploma;cul/maat;08PG;BOL;zorg en welzijn;Maatschappelijke Zorg;22195;02QG;Calibris;79;Kollumerland en Nieuwkruisland;1
20DL;1;79;Kollumerland en Nieuwkruisland;havo;geen diploma;cul/maat;08PG;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;79;Kollumerland en Nieuwkruisland;1
20DL;2;80;Leeuwarden;vwo;geen diploma;ec/maat & cul/maat;25LG;BOL;techniek;Artiest (Dans);90031;02PT;Kenniscentrum GOC;70;Franekeradeel;1
20DL;6;80;Leeuwarden;havo;geen diploma;nvt/geen profiel;08PG;BOL;economie;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;81;Leeuwarderadeel;1
20DL;6;80;Leeuwarden;havo;geen diploma;nat/tech;25LG;BOL;combinatie;Applicatie- en mediaontwikkeling;22258;28DV;Combinatie kenniscen;83;Menaldumadeel;1
20DL;6;80;Leeuwarden;havo;geen diploma;nat/gezond;08PG;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;80;Leeuwarden;1
20DL;6;80;Leeuwarden;havo;geen diploma;nat/gezond;25LG;BOL;techniek;Middenkader engineering;22050;02PR;Kenteq;63;het Bildt;1
20DL;6;80;Leeuwarden;havo;geen diploma;ec/maat;25LG;BOL;economie;Uitvoerend bakker;95747;02PY;Kenwerk;80;Leeuwarden;1
20DL;6;80;Leeuwarden;havo;geen diploma;ec/maat;25LG;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;83;Menaldumadeel;1
20DL;6;80;Leeuwarden;havo;geen diploma;ec/maat;25LG;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;80;Leeuwarden;1
20DL;6;80;Leeuwarden;havo;geen diploma;nat/tech & nat/gezond;25LG;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;80;Leeuwarden;1
20DL;6;80;Leeuwarden;havo;geen diploma;ec/maat & cul/maat;25LG;BOL;techniek;Mediavormgever;22086;28DV;Combinatie kenniscen;81;Leeuwarderadeel;1
20DL;6;80;Leeuwarden;havo;diploma;ec/maat;25LG;BOL;economie;Kok;90760;02PY;Kenwerk;83;Menaldumadeel;1
20DL;10;80;Leeuwarden;havo;geen diploma;nvt/geen profiel;08PG;BOL;economie;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;81;Leeuwarderadeel;1
20DL;10;80;Leeuwarden;havo;geen diploma;nvt/geen profiel;25LG;BOL;techniek;Meubelmaker/(scheeps)interieurbouwer;94570;04IN;SH&M;710;Wunseradiel;1
20DL;10;80;Leeuwarden;havo;geen diploma;ec/maat & cul/maat;25LG;BOL;techniek;Artiest (Drama);90032;02PT;Kenniscentrum GOC;80;Leeuwarden;1
20DL;12;58;Dongeradeel;havo;geen diploma;nvt/geen profiel;08PG;BOL;zorg en welzijn;Pedagogisch Werk (Gespecialiseerd pedagogisch medewerker 4  kinderopvang);92632;02QG;Calibris;65;Dantumadeel;1
20DL;12;58;Dongeradeel;havo;geen diploma;nvt/geen profiel;08PG;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;65;Dantumadeel;1
20EA;0;307;Amersfoort;havo;geen diploma;nvt/geen profiel;30RR;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;307;Amersfoort;1
20EA;0;307;Amersfoort;havo;geen diploma;nat/gezond;25LH;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;307;Amersfoort;1
20EA;0;307;Amersfoort;havo;geen diploma;nat/gezond;25LH;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;307;Amersfoort;1
20EA;0;307;Amersfoort;havo;geen diploma;nat/gezond;30RR;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;327;Leusden;1
20EA;0;307;Amersfoort;havo;geen diploma;nat/gezond;30RR;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;307;Amersfoort;1
20EA;0;307;Amersfoort;havo;geen diploma;ec/maat;02PG;BOL;techniek;Meubelmaker/(scheeps)interieurbouwer (Ondernemer meubelindustrie/(scheeps)inter;94592;04IN;SH&M;307;Amersfoort;1
20EA;0;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;327;Leusden;2
20EA;0;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;economie;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;262;Lochem;1
20EA;0;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;economie;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;307;Amersfoort;1
20EA;0;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;307;Amersfoort;1
20EA;0;307;Amersfoort;havo;geen diploma;ec/maat;25PJ;BOL;zorg en welzijn;Maatschappelijke Zorg;22195;02QG;Calibris;307;Amersfoort;1
20EA;0;307;Amersfoort;havo;geen diploma;ec/maat;30RR;BOL;zorg en welzijn;Maatschappelijke Zorg (Medewerker maatschappelijke zorg);92650;02QG;Calibris;307;Amersfoort;1
20EA;0;307;Amersfoort;havo;geen diploma;cul/maat;30RR;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch medewerker 4 jeugdzorg);92631;02QG;Calibris;327;Leusden;1
20EA;0;307;Amersfoort;havo;diploma;nat/gezond;25LH;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;351;Woudenberg;1
20EA;0;307;Amersfoort;havo;diploma;cul/maat;30RR;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;307;Amersfoort;1
20EA;0;307;Amersfoort;havo;diploma;cul/maat;30RR;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;327;Leusden;1
20EA;0;307;Amersfoort;havo;diploma;cul/maat;30RR;BOL;economie;Medewerker marketing en communicatie (Medewerker evenementenorganisatie);90534;00SP;ECABO;327;Leusden;1
20EA;0;307;Amersfoort;vwo;diploma;cul/maat;23KG;BOL;techniek;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;342;Soest;1
20EI;0;307;Amersfoort;havo;geen diploma;nvt/geen profiel;30RR;BOL;economie;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;307;Amersfoort;1
20EI;0;307;Amersfoort;havo;geen diploma;nvt/geen profiel;30RR;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;307;Amersfoort;1
20EI;0;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;307;Amersfoort;1
20EI;0;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;economie;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;307;Amersfoort;1
20EI;0;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch medewerker 4 jeugdzorg);92631;02QG;Calibris;327;Leusden;1
20EI;0;307;Amersfoort;havo;geen diploma;ec/maat;30RR;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch medewerker 4 jeugdzorg);92631;02QG;Calibris;307;Amersfoort;1
20EI;0;307;Amersfoort;havo;geen diploma;ec/maat & cul/maat;30RR;BOL;zorg en welzijn;Maatschappelijke Zorg (Persoonlijk begeleider gehandicaptenzorg);92661;02QG;Calibris;307;Amersfoort;1
20EI;0;307;Amersfoort;havo;diploma;ec/maat;02PK;BOL;techniek;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;307;Amersfoort;1
20EI;3;307;Amersfoort;havo;geen diploma;nat/tech;25LH;BOL;techniek;Mediavormgever;22086;28DV;Combinatie kenniscen;267;Nijkerk;1
20EI;3;307;Amersfoort;havo;geen diploma;nat/gezond;25GV;BOL;landbouw;Biologisch-dynamisch bedrijf (Manager biologisch-dynamisch bedrijf);97640;25DC;Aequor;303;Dronten;1
20EI;3;307;Amersfoort;havo;geen diploma;nat/gezond;30RR;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;313;Bunschoten;1
20EI;3;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;economie;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;307;Amersfoort;1
20EI;3;307;Amersfoort;havo;geen diploma;cul/maat;25LH;BOL;economie;Applicatie- en mediaontwikkeling (Applicatieontwikkelaar);95311;00SP;ECABO;307;Amersfoort;1
20EI;3;307;Amersfoort;havo;diploma;cul/maat;02PK;BOL;techniek;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;307;Amersfoort;1
20EK;0;453;Velsen;havo;geen diploma;nat/tech;25PZ;BOL;techniek;Technicus mechanica;95764;02PR;Kenteq;453;Velsen;1
20EK;0;453;Velsen;havo;geen diploma;nat/gezond;25PX;BOL;zorg en welzijn;Apothekersassistent;91300;02QG;Calibris;363;Amsterdam;1
20EK;0;453;Velsen;havo;geen diploma;nat/gezond;25PZ;BOL;zorg en welzijn;Schoonheidsspecialist;95746;16QY;KOC Nederland;453;Velsen;1
20EK;0;453;Velsen;havo;geen diploma;ec/maat;25PX;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;453;Velsen;1
20EK;0;453;Velsen;havo;geen diploma;ec/maat;25PX;BOL;techniek;Operationele techniek (Allround Operationeel Technicus);91680;02QD;Kenniscentrum PMLF;453;Velsen;1
20EK;0;453;Velsen;havo;geen diploma;ec/maat;25PX;BOL;techniek;Manager transport en logistiek (manager transport en logistiek);91870;25HV;VTL;392;Haarlem;1
20EK;0;453;Velsen;havo;geen diploma;ec/maat;25PX;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;453;Velsen;1
20EK;0;453;Velsen;havo;geen diploma;cul/maat;25PZ;BOL;techniek;Aviation operations officer (Aviation Operations Officer);93010;25HV;VTL;453;Velsen;1
20EK;0;453;Velsen;havo;diploma;cul/maat;25LW;BBL;economie;Facilitair medewerker;95751;02PY;Kenwerk;453;Velsen;1
20EM;0;14;Groningen;havo;geen diploma;nvt/geen profiel;25LW;BOL;techniek;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;14;Groningen;1
20EM;0;14;Groningen;havo;geen diploma;nat/tech;25LW;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;14;Groningen;1
20EM;0;14;Groningen;havo;geen diploma;nat/tech;25LW;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;14;Groningen;1
20EM;0;14;Groningen;havo;geen diploma;nat/gezond;25LU;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;40;Slochteren;1
20EM;0;14;Groningen;havo;geen diploma;nat/gezond;25LW;BOL;economie;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;14;Groningen;1
20EM;0;14;Groningen;havo;geen diploma;nat/gezond;25LW;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;56;Zuidhorn;1
20EM;0;14;Groningen;havo;geen diploma;ec/maat;01NJ;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;14;Groningen;1
20EM;0;14;Groningen;havo;geen diploma;ec/maat;01NJ;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;24;Loppersum;1
20EM;0;14;Groningen;havo;geen diploma;ec/maat;25LU;BOL;economie;Commercieel medewerker ((Junior) Accountmanager);93802;00SE;Kenniscentrum Handel;14;Groningen;1
20EM;0;14;Groningen;havo;geen diploma;ec/maat;25LW;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;14;Groningen;1
20EM;0;14;Groningen;havo;geen diploma;ec/maat;25PJ;BOL;economie;Reizen (Manager verkoop reizen);94100;02PY;Kenwerk;14;Groningen;1
20EM;0;14;Groningen;havo;geen diploma;cul/maat;25LU;BOL;economie;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;40;Slochteren;1
20EM;0;14;Groningen;havo;geen diploma;cul/maat;25LW;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;5;Bedum;1
20EM;0;14;Groningen;havo;geen diploma;cul/maat;25LW;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;14;Groningen;1
20EM;0;14;Groningen;havo;diploma;nat/tech & nat/gezond;25LW;BOL;techniek;Koopvaardij officier alle schepen;22124;25HV;VTL;14;Groningen;1
20EM;1;14;Groningen;havo;geen diploma;ec/maat;25LW;BOL;economie;Manager handel (Vestigingsmanager groothandel);93494;00SE;Kenniscentrum Handel;14;Groningen;1
20EM;1;14;Groningen;havo;geen diploma;ec/maat;25PJ;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;118;Hoogeveen;1
20EM;1;14;Groningen;havo;geen diploma;cul/maat;25LW;BBL;economie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;14;Groningen;1
20EM;1;14;Groningen;havo;diploma;nat/gezond;25LG;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;80;Leeuwarden;1
20EM;3;14;Groningen;havo;geen diploma;nat/gezond;25LU;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;14;Groningen;1
20EM;3;14;Groningen;havo;geen diploma;ec/maat;25LG;BOL;techniek;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Bouw);94051;02QH;Fundeon;80;Leeuwarden;1
20EM;3;14;Groningen;havo;geen diploma;ec/maat;25LW;BOL;zorg en welzijn;Maatschappelijke Zorg;22195;02QG;Calibris;14;Groningen;1
20EO;0;268;Nijmegen;havo;geen diploma;nat/tech;25PN;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;268;Nijmegen;1
20EO;0;268;Nijmegen;havo;geen diploma;nat/gezond;25LF;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;1684;Cuijk;1
20EO;0;268;Nijmegen;havo;geen diploma;ec/maat;25LF;BOL;techniek;medewerker Podium- en evenemententechniek;95712;02PT;Kenniscentrum GOC;756;Boxmeer;1
20EO;0;268;Nijmegen;havo;geen diploma;ec/maat;25LF;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;268;Nijmegen;1
20EO;0;268;Nijmegen;havo;geen diploma;ec/maat;25LH;BOL;economie;ICT-medewerker (Medewerker ICT);95060;00SP;ECABO;307;Amersfoort;1
20EO;0;268;Nijmegen;havo;geen diploma;ec/maat;25LP;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;1734;Overbetuwe;1
20EO;0;268;Nijmegen;havo;geen diploma;ec/maat;25LT;BOL;zorg en welzijn;Maatschappelijke Zorg;22195;02QG;Calibris;907;Gennep;1
20EO;0;268;Nijmegen;havo;geen diploma;ec/maat;25PN;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;209;Beuningen;1
20EO;0;268;Nijmegen;havo;geen diploma;cul/maat;25LF;BOL;zorg en welzijn;Allround Grimeur;91210;16QY;KOC Nederland;268;Nijmegen;1
20EO;0;268;Nijmegen;havo;geen diploma;cul/maat;25LT;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;252;Heumen;1
20EO;0;268;Nijmegen;havo;geen diploma;cul/maat;25PN;BOL;economie;Frontofficemedewerker;22184;02PY;Kenwerk;241;Groesbeek;1
20EO;0;268;Nijmegen;havo;geen diploma;ec/maat & cul/maat;25PN;BOL;economie;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;209;Beuningen;1
20EO;0;268;Nijmegen;havo;diploma;cul/maat;25LF;BOL;techniek;Artiest (Dans);90031;02PT;Kenniscentrum GOC;209;Beuningen;1
20EO;0;268;Nijmegen;havo;diploma;cul/maat;26CC;BOL;landbouw;Dierenartsassistent paraveterinair;97590;25DC;Aequor;762;Deurne;1
20ER;0;14;Groningen;havo;geen diploma;nvt/geen profiel;25LU;BOL;economie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;14;Groningen;1
20ER;0;14;Groningen;havo;geen diploma;nvt/geen profiel;25LU;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;17;Haren;1
20ER;0;14;Groningen;havo;geen diploma;nvt/geen profiel;25LU;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch medewerker 3 kinderopvang);92620;02QG;Calibris;9;Ten Boer;1
